url,route_id,scraped_timestamp,name,location,sector,nearest_city,elevation,first_ascent_year,first_ascensionists,latitude,longitude,access_type,mountain_characteristics,nearby_excursions,description,avalanche_info,has_avalanche_info,is_alta_montana,has_glacier,is_volcano,avalanche_priority
https://www.andeshandbook.org/montanismo/cerro/3481/xxx,3481,2025-07-20T22:56:33.683486,Pico Ansilta Ndeg6 o Laprida (5187m) - Andeshandbook,"Argentina, Provincia de San Juan",Cordillera Ansilta,San Juan,5187.0,null,F. y R. Portillo,"-31deg 43' 16.4""","-69deg 53' 22.9""",No especificado,"Alta Montaña, Área protegida",,"Presentacion CERRO PUBLICADO CON INFORMACION INCOMPLETA Este cerro ha sido publicado sin tener aun toda su informacion completa. Si tienes informacion acerca de el, la puedes aportar escribiendo a [email protected] . A pesar de estar, por ahora, incompleta la informacion del cerro, ya puedes hacer lo siguiente: Firmar su libro de cumbre Revisar su posicion en el mapa y en Google Earth Aportar fotos y videos Aportar rutas asociadas a el Aportar tracks para GPS asociados a el",,false,true,false,false,false
https://www.andeshandbook.org/montanismo/cerro/3486/xxx,3486,2025-07-20T22:56:33.711109,Pico Ansilta Ndeg5 o Costin (5333m) - Andeshandbook,"Argentina, Provincia de San Juan",Cordillera de Ansilta,San Juan,5333.0,null,"E. and E. Altrichter, A. Beorchia, O. Kummel","-31deg 41' 30.9""","-69deg 53' 22.4""",No especificado,"Alta Montaña, Área protegida",,"Presentacion CERRO PUBLICADO CON INFORMACION INCOMPLETA Este cerro ha sido publicado sin tener aun toda su informacion completa. Si tienes informacion acerca de el, la puedes aportar escribiendo a [email protected] . A pesar de estar, por ahora, incompleta la informacion del cerro, ya puedes hacer lo siguiente: Firmar su libro de cumbre Revisar su posicion en el mapa y en Google Earth Aportar fotos y videos Aportar rutas asociadas a el Aportar tracks para GPS asociados a el",,false,true,false,false,false
https://www.andeshandbook.org/montanismo/cerro/3485/xxx,3485,2025-07-20T22:56:33.747670,Pico Ansilta Ndeg4 o Fidel Diaz (5116m) - Andeshandbook,"Argentina, Provincia de San Juan",Cordillera de Ansilta,San Juan,5116.0,null,"A. Costin, V. Mas, E. Yacante","-31deg 40' 46.1""","-69deg 52' 50.9""",No especificado,"Alta Montaña, Área protegida",,"Presentacion CERRO PUBLICADO CON INFORMACION INCOMPLETA Este cerro ha sido publicado sin tener aun toda su informacion completa. Si tienes informacion acerca de el, la puedes aportar escribiendo a [email protected] . A pesar de estar, por ahora, incompleta la informacion del cerro, ya puedes hacer lo siguiente: Firmar su libro de cumbre Revisar su posicion en el mapa y en Google Earth Aportar fotos y videos Aportar rutas asociadas a el Aportar tracks para GPS asociados a el",,false,true,false,false,false
https://www.andeshandbook.org/montanismo/cerro/3482/xxx,3482,2025-07-20T22:56:33.813798,Pico Ansilta Ndeg2 (5887m) - Andeshandbook,"Argentina, Provincia de San Juan",Cordillera de Ansilta,San Juan,5887.0,null,"Erico Groch (DE), Elsa Groch (AR) y Alfredo Zimmermann (AR)","-31deg 37' 33.3""","-69deg 52' 35.5""",No especificado,"Alta Montaña, Área protegida",,"Presentacion CERRO PUBLICADO CON INFORMACION INCOMPLETA Este cerro ha sido publicado sin tener aun toda su informacion completa. Si tienes informacion acerca de el, la puedes aportar escribiendo a [email protected] . A pesar de estar, por ahora, incompleta la informacion del cerro, ya puedes hacer lo siguiente: Firmar su libro de cumbre Revisar su posicion en el mapa y en Google Earth Aportar fotos y videos Aportar rutas asociadas a el Aportar tracks para GPS asociados a el",,false,true,false,false,false
https://www.andeshandbook.org/montanismo/cerro/3490/xxx,3490,2025-07-20T22:56:33.825030,Volcan Tatio (5198m) - Andeshandbook,"Chile, Region de Antofagasta",Tocorpuri,San Pedro de Atacama,5198.0,null,Se desconoce,"-22deg 25' 56.6"" (WGS 84)","-68deg 0' 53.8""",No especificado,"Volcán, Alta Montaña, Área protegida","Normal, Cerro Soquete, Cerro Soquete, Volcan Tocorpuri","Presentacion El volcan Tatio es un volcan inactivo ubicado en el sector de Tocorpuri, a pocos kilometros de los geiseres del Tatio. Este volcan es facil de reconocer puesto a que a su costado este se encuentra el cerro La Torta (domo de lava riolitico) el cual corresponde a antiguas erupciones del complejo volcanico Tocorpuri. Por su facilidad de acceso y ascenso, se ha hecho popular en los ultimos anos en donde cada vez es mas visitado por turistas y montanistas. Este volcan se ubica a 70km del poblado de San Pedro de Atacama y se accede por la ruta B-245, camino al complejo geotermico del Tatio. Su nombre proviene de la cercania a este campo geotermico y la palabra Tatio (del kunza Tata-iu ) significa ""el abuelo que llora"". La ruta de ascenso normal se realiza por la cara este. Comienza a los 4220m y tomas cerca de 2 1/2h alcanzar la cumbre.",,false,true,false,true,false
https://www.andeshandbook.org/montanismo/cerro/3484/xxx,3484,2025-07-20T22:56:33.888566,Pico Ansilta Ndeg3 o Francisco Ibanez o Aguja (5521m) - Andeshandbook,"Argentina, Provincia de San Juan",Cordillera de Ansilta,San Juan,5521.0,null,"A. Costin, Y. Mas, E. Yacante","-31deg 39' 28.5""","-69deg 51' 58.9""",No especificado,"Alta Montaña, Área protegida",,"Presentacion CERRO PUBLICADO CON INFORMACION INCOMPLETA Este cerro ha sido publicado sin tener aun toda su informacion completa. Si tienes informacion acerca de el, la puedes aportar escribiendo a [email protected] . A pesar de estar, por ahora, incompleta la informacion del cerro, ya puedes hacer lo siguiente: Firmar su libro de cumbre Revisar su posicion en el mapa y en Google Earth Aportar fotos y videos Aportar rutas asociadas a el Aportar tracks para GPS asociados a el",,false,true,false,false,false
https://www.andeshandbook.org/montanismo/cerro/3488/xxx,3488,2025-07-20T22:56:33.959903,Morro La Chancha (2190m) - Andeshandbook,"Chile, Region Metropolitana",El Toyo,San Jose de Maipo,2190.0,null,Sin informacion,"-33deg 43' 12.8""","-70deg 23' 11.2""",No especificado,Área protegida,,"Presentacion Las cumbres que se alzan en el sector de El Toyo en el Cajon del Maipo han ido recibiendo cada vez mas visitas por parte de los montanistas, ellas ofrecen en general la posibilidad de ser ascendidas por el dia o bien en modo de travesia. Las principales se alzan sobre los 2000m, destacandose el Morro Buitrero , San Roque , Cruzada de Las Hormigas , Loma del Diablo , entre otras. En ese grupo se encuentra el Morro La Chancha, la que si bien posee poca prominencia y podria ser considerada una estribacion de la Loma del Diablo , aparece identificada con sus 2190m en la carta IGM de San Jose de Maipo. Esta cumbre con su redondeada forma, resalta sobre el lado sur de la quebrada del Maiten, la que a esa altura cae abruptamente, con su cascada, en direccion al estero Coyanco. Ubicada al suroeste del Morro Buitrero , es posible acceder a ella a traves del filo que lleva desde este cerro al San Roque , tomando el desvio que desciende a la quebrada del Maiten y tras atravesar sus esteros, arribar a las laderas que llevan a su cumbre. El Morro La Chancha se encuentra justo al este de la Loma del Diablo y ademas separa las quebradas del Maiten con la de La invernada, que tambien es afluente del estero Coyanco. En definitiva es una buena alternativa de salida por el dia, a un sector poco visitado y el que ofrece otras cumbres con la que se puede complementar su ascension. Se desconoce el origen del nombre y la informacion sobre los primeros ascensionistas, sin embargo, al igual que los demas cerros de la zona, es muy probable que corresponda a arrieros que desde antano recorren estas montanas.",,false,false,false,false,false
https://www.andeshandbook.org/montanismo/cerro/3483/xxx,3483,2025-07-20T22:56:33.976882,Pico Ansilta Ndeg1 o Jose Mazuelo (5413m) - Andeshandbook,"Argentina, Provincia de San Juan",Cordillera de Ansilta,San Juan,5413.0,null,"J. Bocci, A. Bofinger, P. Castro, S. Fernandez, Erico Groch (DE), Elsa Groch (AR) y J. Molina","-31deg 34' 53.9""","-69deg 52' 54.5""",No especificado,"Alta Montaña, Área protegida",,"Presentacion CERRO PUBLICADO CON INFORMACION INCOMPLETA Este cerro ha sido publicado sin tener aun toda su informacion completa. Si tienes informacion acerca de el, la puedes aportar escribiendo a [email protected] . A pesar de estar, por ahora, incompleta la informacion del cerro, ya puedes hacer lo siguiente: Firmar su libro de cumbre Revisar su posicion en el mapa y en Google Earth Aportar fotos y videos Aportar rutas asociadas a el Aportar tracks para GPS asociados a el",,false,true,false,false,false
https://www.andeshandbook.org/montanismo/cerro/3489/xxx,3489,2025-07-20T22:56:34.008202,Morro Blanco (1745m) - Andeshandbook,"Chile, Region de Valparaiso",Ciudad mas cercana: Calle Larga,Calle Larga,1745.0,null,desconocido,"-32deg 55' 10.2"" (WGS 84)","-70deg 38' 59.3""",No especificado,Área protegida,,"Presentacion El Morro blanco se ubica justo al norte del cerro Algarrobo en el mismo filo montanoso que divide a las comunas de Calle Larga y Rinconada, en la Provincia de Los Andes. Esta bella arista, contiene de norte a sur las cumbres de los cerros el Castillo, Tres Negras, Morro Blanco, Algarrobo y Guanaco. Su vista ofrece panoramicas hacia todo el Valle del Aconcagua por el norte y hacia el sur el sector de Chacabuco, Region Metropolitana. Si bien, la altitud maxima del cordon esta dada por el Cerro Algarrobo con sus 1945m, el Morro Blanco con sus 1745 msnm presenta una prominencia 111m que le brindan un atractivo sitial en la arista. Se desconocen los primeros ascensionistas, pero presumiblemente fueron arrieros o incluso quizas hubo ascensos precolombinos al lugar, debido a que en la poblacion El Castillo, en las faldas del cerro, existio un sitio administrativo Incaico. Referencia Coros C., Carlos (1999). El Qhapac Nan en la Cordillera de Aconcagua . Museo Arqueologico de Los Andes.",,false,false,false,false,false
https://www.andeshandbook.org/montanismo/cerro/3491/xxx,3491,2025-07-20T22:56:34.062588,Cerro P2677 (2677m) - Andeshandbook,"Chile, Region del Maule",Laguna del Maule,Talca,2677.0,null,Desconocidos,"-35deg 58' 35.1"" (WGS 84)","-70deg 30' 25.1""",No especificado,"Volcán, Área protegida","Cerro Colorado (Laguna del Maule), Monjes Blancos, Valle de los Condores, Cascada Invertida y Otras Cascadas del Maule, Banos del Campanario","Presentacion Unos pocos kilometros al poniente del paso internacional Pehuenche, que separa la Provincia de Mendoza en Argentina de la Region del Maule en Chile, se emplaza el valle de los Condores que, gracias a un gran farellon de basalto y otras formaciones de roca volcanica, se ha convertido en uno de los principales sectores de escalada deportiva en Chile. Justo al nororiente de ese valle se desarrollan dos quebradas que tributan sus aguas al rio Maule a traves de los esteros Bobadilla Grande y Bobadilla Chico, los que resultan separados por un breve cordon montanoso orientado de surponiente a nororiente y coronado por dos cumbres, la mas occidental de las cuales corresponde a la P2677. Se trata de una estilizada montana rematada por un torreon rocoso que hacia el este se precipita en forma casi vertical hacia el estero Bobadilla Chico, pero que por el surponiente ofrece una via empinada pero sencilla hasta su cumbre, la que se puede intentar desde cualquiera de los dos esteros que flanquean el cerro. En epocas secas la caida de material puede complicar el ascenso a traves de sus escarpadas cotas superiores, por lo que resulta conveniente intentarlo cuando ellas aun estan cubiertas de nieve. La cercania del cerro al camino internacional, desde el que es claramente visible, lo convierte en un objetivo evidente para cualquiera que visite el valle de los Condores o la cercana laguna del Maule. Su cumbre premia con unicas vistas al esquivo volcan Campanario y a los poco explorados Colmillos del Maule , ambos emplazados hacia el nororiente del cerro. No se tiene informacion sobre cuando se habria realizado su primer ascenso ni sobre el nombre que se le ha dado al cerro, antecedentes que los montanistas del Maule tal vez podrian aportar.",,false,false,false,true,false
https://www.andeshandbook.org/montanismo/cerro/3493/xxx,3493,2025-07-20T22:56:34.116920,Cerro Puntillas (3235m) - Andeshandbook,"Chile, Region Metropolitana",Rio Colorado,Santiago,3235.0,null,,"-33deg 24' 24.7""","-70deg 0' 35.3""",No especificado,"Alta Montaña, Área protegida",,"Presentacion Entre los valles de los esteros Parraguirre y Rabicano se encuentra el desconocido cordon Puntillas en cuyo extremo austral se emplaza el cerro homonimo, por error llamado Puntollas en la carta del IGM. Desde este cerro el cordon se extiende hacia el Norte por una serie de puntas o puntillas innominadas que remata en el llamativo Morro Rabicano . A pesar de su relativo facil acceso, tanto el cerro Puntillas como los demas cerros del cordon son muy poco conocidos por los montanistas y rara vez son visitados. Esto ultimo puede deberse a que el cordon completo se encuentra dentro del poligono perteneciente al proyecto minero La Perla. Este poligono, como una isla dentro del predio Rio Colorado, no solo ha dejado fuera de este bien nacional a una gran cantidad de interesantes montanas, sino que tambien a los invaluables Banos Azules . Debido a esto, formalmente no esta permitido acceder al cerro Puntillas y quienes quieran hacerlo pueden, a su propio riesgo, conseguir un permiso para visitar Rio Colorado y luego acceder al cerro. Por el momento existe poco control de las actividades realizadas en la zona. El ascenso del cerro Puntillas es relativamente facil tanto desde el valle de Parraguirre como desde el Rabicano lo que permite incluso realizar el ascenso agregando una travesia desde uno de los valles al otro a traves de un portezuelo conocido como Embudos que, debido a su forma, le hace honor a su nombre. No se sabe de intentos por su cara sur, la que ofrece mucha mayor pendiente y zonas de rocas. Desde la cumbre la vista es sorprendente puesto que alcanza al Tupungato hacia el Este incluyendo a gran parte del valle del rio Colorado y al cerro Pan de Azucar visto hacia abajo. Hacia el Oeste se puede apreciar gran parte del Cordon del Coironal, destacandose el Alto del Chacayal junto a varias cumbres innominadas. Hacia el Norte la vista se confunde con los cerros que cierran el valle de Parraguirre, mientras que a un poco mas al Este se divisan con clari",,false,true,false,false,false
https://www.andeshandbook.org/montanismo/cerro/3495/xxx,3495,2025-07-20T22:56:34.151380,Cerro Lo Galaz (2895m) - Andeshandbook,"Chile, Region del Maule",Laguna del Maule,Talca,2895.0,null,,"-35deg 53' 47.6"" (WGS 84)","-70deg 31' 59.4""",No especificado,"Alta Montaña, Área protegida","Cerro Confluencia, Cascada Invertida y Otras Cascadas del Maule, Banos del Campanario, Cerro P2677, Monjes Blancos, Valle de los Condores","Presentacion El cerro Lo Galaz forma parte del cordon El Capadero, que cierra por el oeste el valle del rio Campanario y que se emplaza unos pocos kilometros al poniente del paso internacional Pehuenche, que separa la Provincia de Mendoza en Argentina de la Region del Maule en Chile. La principal altura de esa sierra corresponde al cerro Confluencia , que suele concentrar las visitas de los montanistas tanto por su mayor elevacion, como por su mas facil acceso. El cerro Lo Galaz esta flanqueado por el cajon de la Casa de Piedra por el suroeste y por el cajon del estero Galaz por el este, mientras que hacia el norte conecta con una zona de mesetas altas aptas para el pastoreo de animales y donde, hasta hoy, hay presencia de guanacos. Se trata de una zona poblada tardiamente por grupos de pehuenches provenientes de los valles inferiores y que se instalaron en estos cajones alrededor del ano 1200. Hay evidencia de doce sitios arqueologicos en este sector cordillerano, los que corresponden en su totalidad a aleros y casas de piedra. Estos aleros por lo general no tienen mas de 2m a 3m de profundidad y 2m de alto, siendo los mas grandes la Cueva de la Laguna, Cueva del Salto de Bobadilla, Cueva de la Mariela y Cueva del Campanario. Estos sitios se encuentran en promedio a unos 2000m de altitud, siempre cercanos a cursos de agua y/o enfrentando una vega. Uno de esos sitios corresponde justamente al Casa de Piedra Galaz, al pie del cerro, donde se encontraron rastros de una cantera de obsidiana, asi como herramientas hechas de ese material y algunos restos ceramicos, todos ellos asociados a la explotacion de los recursos de las vegas, principalmente del guanaco. El cerro Lo Galaz se podria ascender desde cualquiera de los dos esteros que lo circundan, aunque ello supondria superar contrafuertes de roca que en la zona suele ser de muy mala calidad, por lo que su menos abrupta vertiente norte parece ser la opcion mas sencilla de abordar la cumbre. No se encontraron registros",,false,true,false,false,false
https://www.andeshandbook.org/montanismo/cerro/3498/xxx,3498,2025-07-20T22:56:34.376732,Pico De Las Palas (5214m) - Andeshandbook,"Chile, Region de Atacama",Sierra Las Palas,Vallenar,5214.0,null,Precolombino,"-28deg 59' 10.1"" (WGS 84)","-69deg 57' 6.1""",No especificado,"Alta Montaña, Área protegida",,"Presentacion El Pico de Las Palas se encuentra ubicado en el extremo sur de la pequena Sierra de Las Palas y corresponde al punto mas alto de esta, cordon de cumbres que cierra la Quebrada del Chacay por el sur, afluente del rio Valeriano, del cual tambien forma parte el un poco mas visitado cerro Las Palas en el extremo norte y al menos dos elevaciones mas con algo de prominencia significativa entre ambos. La historia deportiva registrada de sus ascensos es escasa, por lo que bien podria considerarse el primer ascenso deportivo el realizado el ano 2003 por Hector Flores Araya y companeros, del club de montana Cenit, segun el unico testimonio encontrado en la cumbre por Sergio Baez el ano 2023. No queda claro que ruta realizaron, ya que el testimonio esta algo deteriorado, solo indicando que realizaron el ascenso desde un campamento en el sector de Lagunitas. Tanto en los nacimientos de la quebrada Del Chacay como en la siguiente quebrada de la cara sur existen lagunas. Del mismo modo que el vecino cerro Las Palas hacia el sur, el Pico de Las Palas tambien presenta restos arqueologicos de origen incaico en la cumbre: algunos trozos de lena, pequenas pircas y una elaborada plataforma cuadrada entre las rocas con base de terraplen con un muro de alrededor de 1m de alto, orientada directamente hacia el cerro del Toro . El acceso mas expedito para su ascenso parte desde el poblado de Juntas de Valeriano, siguiendo una aproximacion de dos jornadas por los cursos del rio Valeriano y la quebrada del Chacay, para luego ascender por las sencillas pendientes de la cara norte. Existe abundante agua hasta los 4000m de altitud durante todo el ano.",,false,true,false,false,false
https://www.andeshandbook.org/montanismo/cerro/3499/xxx,3499,2025-07-20T22:56:34.388376,Cerro La Bandera (1578m) - Andeshandbook,"Chile, Region del Libertador Bernardo O'Higgins",Rio Claro de Cauquenes,Rancagua,1578.0,null,,"-34deg 17' 3.8"" (WGS 84)","-70deg 33' 11.9""",No especificado,Área protegida,,"Presentacion El cerro La Bandera se ubica en los inicios del cajon del Rio Claro de Cauquenes, siendo una de las ultimas cumbres de un extenso cordon de cumbres que divide las cuencas del estero Los Arrayanes, afluente del rio Claro de Cauquenes; el rio Cachapoal y el rio Los Cipreses, ademas de varias quebradas secundarias. De este mismo cordon forman parte otras cumbres mas conocidas, tales como el cerro Piedra de Vasquez y el cerro De Los Escalones . Cuenta con dos cumbres de similares alturas, siendo la mas alta la del extremo sur por 4m. En la cumbre secundaria existe una antena. Su principal acceso comienza a orillas de la llamada Ruta del Acido, un poco mas al poniente del centro turistico de Termas de Cauquenes, siguiendo un camino vehicular de mantencion de antenas que llega hasta muy cerca de la cumbre. Otro acceso posible consiste en recorrer la quebrada Los Huinganes, desde el camino vehicular que une las localidades de Chacayes y Termas de Cauquenes, hasta el portezuelo que conecta esta quebrada con la de Los Arrayanes, para luego seguir sin sendero por la cara oriente hasta la cumbre.",,false,false,false,false,false
https://www.andeshandbook.org/montanismo/cerro/3500/xxx,3500,2025-07-20T22:56:34.606607,Cerro Refugio (2117m) - Andeshandbook,"Chile, Region de Valparaiso",Rio Blanco,Los Andes,2117.0,null,,"-32deg 54' 51.2""","-70deg 17' 0.7""",No especificado,"Alta Montaña, Área protegida",,"Presentacion Justo atras de la Escuela de Alta Montana del Ejercito y sobre la confluencia de los rios Juncal y Blanco, el cerro Refugio, tambien conocido como Cruz Oriente, es una cumbre visible desde buena parte de la carretera internacional que lleva a Portillo y desde el poblado de Rio Blanco. Aunque es una muy buena alternativa para alcanzar una cumbre por el dia, su acceso principal cuenta con un intimidante letrero que prohibe su entrada y amenaza con la presencia de guardias armados. Esto ultimo se debe a que el cerro es lugar de entrenamiento de la mencionada escuela de montana, sin embargo, quien se aventure a ascender el cerro probablemente no se cruce con mas gente durante la excursion. Uno de los nombres del cerro se debe a la existencia de una cruz, la que fue erigida en la cumbre mas alta de las dos que posee el cerro, justamente en aquella emplazada mas al oriente. Se desconoce en que circunstancias fue levantada esa cruz, aunque es de suponer que fue puesta ahi por soldados de la escuela de montana. Junto a la cruz se encuentra un animita dedicada a la virgen Maria. La cumbre poniente, por su parte, aunque varios metros mas baja, es bastante mas dificil de ascender debido a las rocas que se deben escalar para alcanzarla. Para subir el cerro existen, al menos, dos rutas. A ambas rutas se accede desde el camino que lleva de Rio Blanco hacia la minera Andina junto al cual se encuentra el mencionado letrero. Junto al letrero nace un sendero que da la vuelta completa al cerro y desde el cual se puede acceder tanto al filo sur como al filo este por los cuales se puede llegar a la cumbre. Por el resto de las caras el cerro presenta zonas rocosas que no hacen de su ascenso una tarea simple. Desde la cumbre del cerro se tiene grandes vistas al valle del Juncal y del Rio Blanco, aunque este ultimo se encuentre altamente intervenido por las instalaciones de la minera Andina.",,false,true,false,false,false
https://www.andeshandbook.org/montanismo/cerro/3468/xxx,3468,2025-07-20T22:56:30.774105,Cerro Aguilucho (1369m) - Andeshandbook,"Chile, Region de Coquimbo",Vicuna,Vicuna,1369.0,null,,"-29deg 59' 14.4""","-70deg 43' 18.1""",No especificado,Área protegida,,"Presentacion El cerro Aguilucho es la primera opcion para ascender una cumbre desde la ciudad de Vicuna. Se puede alcanzar con relativa facilidad tanto desde el sector del cementerio como desde la Virgen. Desde su cumbre es posible tener una buena vista tanto de Vicuna como de buena parte del valle del Elqui. El ascenso a su cumbre puede ser continuado con una excursion al vecino El Reloj , permitiendo conocer asi de mejor forma los alrededores de Vicuna. Sobre el nombre del cerro existe cierta controversia. Aunque el nombre mas popular es Aguilucho, tambien es conocido como Mollaco, La Pantalla y Espejo. Sin embargo, el nombre Mollaco, segun la carta del IGM, corresponde a un par de antecumbres del Aguilucho. Por su parte, los nombres La Pantalla y Espejo provienen de la existencia de una antena repetidora en las cercanias de la cumbre que es visible desde buena parte de Vicuna y del trayecto de ascenso, lo que ha provocado que la gente llame al cerro de esta forma debido a la apariencia de esta antena.",,false,false,false,false,false
https://www.andeshandbook.org/montanismo/cerro/3469/xxx,3469,2025-07-20T22:56:30.783195,Cerro La Campana (Maule) (1462m) - Andeshandbook,"Chile, Region del Maule",Armerillo,Talca,1462.0,null,,"-35deg 41' 56.4""","-71deg 0' 39.6""",No especificado,Área protegida,,"Presentacion CERRO PUBLICADO CON INFORMACION INCOMPLETA Este cerro ha sido publicado sin tener aun toda su informacion completa. Si tienes informacion acerca de el, la puedes aportar escribiendo a [email protected] . A pesar de estar, por ahora, incompleta la informacion del cerro, ya puedes hacer lo siguiente: Firmar su libro de cumbre Revisar su posicion en el mapa y en Google Earth Aportar fotos y videos Aportar rutas asociadas a el Aportar tracks para GPS asociados a el",,false,false,false,false,false
https://www.andeshandbook.org/montanismo/cerro/3470/xxx,3470,2025-07-20T22:56:30.856843,Cerro El Chueco (2076m) - Andeshandbook,"Chile, Region del Libertador Bernardo O'Higgins",Estero Tumunan,San Fernando,2076.0,null,,"-34deg 46' 45.3""","-70deg 50' 12.3""",No especificado,Área protegida,"Este por Hacienda El Encanto, Cerro Paveza, Cerro Paveza","Presentacion Visible desde gran parte del valle central desde las cercanias de San Fernando, el cerro El Chueco es la primera elevacion importante al Sur del rio Tinguiririca. Ubicado en el limite de las comunas de Chimbarongo y San Fernando se encuentra separado del cerro Paveza por un portezuelo desde el que es posible alcanzar ambas cumbres. Cubierto con abundante bosque por todas sus caras, hacia el Sur destaca la presencia de anosos robles ( Nothofagus macrocarpa ). Bajo la cara Este del cerro se emplaza la Hacienda El Encanto, dentro de la cual se encuentran la laguna y caverna del mismo nombre. Una posible ruta de ascenso a El Chueco nace justamente en esta hacienda y permite pasar a conocer tanto la laguna como la caverna. Otra posibilidad para ascender el cerro es por su cara Oeste, partiendo desde el sector de Pidihuinco desde donde nace un camino maderero que se acerca bastante a la cumbre. El ascenso del cerro, en general, no presenta mayores dificultades, pero la zona de la cumbre es bastante rocosa por lo que se requiere de algun esfuerzo para alcanzar la cima. No esta completamente claro el origen del nombre del cerro, pero al parece visto desde cierta posicion presenta un perfil asimetrico que le da su nombre. No existen registros acerca de los primeros ascensos a esta montana.",,false,false,false,false,false
https://www.andeshandbook.org/montanismo/cerro/3463/xxx,3463,2025-07-20T22:56:30.884024,Cerro Tres Puntas de Codegua (2113m) - Andeshandbook,"Chile, Region del Libertador Bernardo O'Higgins",Coltauco,San Francisco de Mostazal,2113.0,null,,"-34deg 0' 25.7""","-70deg 30' 48.7""",No especificado,Área protegida,,"Presentacion El cerro Tres Puntas esta ubicado en la precordillera de Coltauco, cerca de San Francisco de Mostazal, especificamente en la comunca de Codegua. El cerro se alza hacia el Noreste, detras de lo que pueda alcanzar nuestra mirada desde el Hotel La Leonera mirando en el mismo sentido del valle de Codegua o del estero del mismo nombre. El acceso al cerro se puede hacer desde la Panamericana Sur/Ruta 5, H-145 y H-15-G hacia la cordillera de los Andes en Codegua. Luego se debe tomar el camino hacia el Hotel La Leonera de Codegua. Desde Codegua al hotel son aproximadamente 21,4km. Se puede estacionar a la salida del hotel, frente a la caseta de control del lugar para dejar los vehiculos de manera segura. Este cerro puede ser ascendido por el dia tanto desde Santiago como desde Rancagua. La ruta es hermosa, tiene cruce de rios, agua casi todo el camino. La vegetacion este sector de precordillera se desarrolla un bosque esclerofilo de boldos y peumos el que sobre los 1400m de altitud da paso a bosques de robles ( Nothofagus obliqua ). Para ascender el cerro se debe comenzar caminando por el sector donde bifurca el estero y que lleva hacia la quebrada del Bolson. Es importante tomar esta quebrada porque tambien se puede tomar la quebrada los Quebrachos, sin embargo, esta ultima aleja del objetivo. Para esto ultimo es necesario pasar por el corral el Buitre, desde el cual se puede ascender directamente al cerro Tres Puntas. Por la quebrada los Quebrachos tambien se podria ascender, pero la ruta seria mas larga y lo complicarian las rejas de privados que estan por todas lados. El origen del nombre Cerro Tres Puntas no esta claro, pero posiblemente se asocia a las tres falsas cumbres que lo anteceden. El cerro es exigente por el desnivel que supera los 2000m de ascenso, pero puede ser ascendido por el dia sin problema, ojala por personas activas fisicamente, acostumbradas a caminar 10h al dia o incluso mas.",,false,false,false,false,false
https://www.andeshandbook.org/montanismo/cerro/3467/xxx,3467,2025-07-20T22:56:30.924566,Cerro La Bandera (2636m) - Andeshandbook,"Chile, Region de Valparaiso",Riecillos,Los Andes,2636.0,null,Desconocido,"-32deg 52' 51.6""","-70deg 20' 54.5""",No especificado,Área protegida,,"Presentacion Desde la confluencia de los rios Colorado y Juncal, nace un cordon montanoso que corre al costado norte de la carretera Los Libertadores y que se proyecta hacia el este. Entre sus cumbres, identificadas por el IGM, se pueden encontrar los cerros Piedras Marcadas, La Bandera, Las Tinajas, Mina de Carbon, Matancilla , etc. El cerro La Bandera con sus 2636m de altitud, se ubica en la parte norte de las nacientes de la quebrada del Agua, parte de sus laderas tambien se ubican en la parte sur de la quebrada Chorrillo (que desemboca en el rio Colorado). Debido a su prominencia menor a 100m, puede ser considerada como una cumbre secundaria del extenso cordon, pero debido a su privilegiada posicion, resalta desde el valle y es un excelente mirador de los cajones y cumbres del sector. Se desconoce el motivo de su nombre, aunque se puede suponer que un emblema en su cumbre habria servido de hito. A unos metros de su cima aun hay un monolito de cemento que podria haber servido para ello. Curiosamente en la carta del IGM de la zona, la cumbre aparece mencionada con dos nombres. Ademas del nombre La Bandera, a la cumbre se le llama Morro de las Bastas. En sus laderas es posible ver muchos vestigios de ocupacion prehispanica, colonial y de arrieros, por lo que es de suponer que esta montana ha sido visitada desde antano. Sus accesos mas factibles serian desde el cajon del rio Colorado accediendo por el extenso filo o bien desde la quebrada del Agua, en las cercanias del Salto del Soldado, siendo necesario un traverse para acceder a su base.",,false,false,false,false,false
